route_id,trip_id,service_id,trip_headsign,direction_id,shape_id,block_id
4,t-MJT41134,everyday,Dago → Leuwipanjang,1,shape_18770906,MJT4134
4,t-MJT41135,everyday,Dago → Leuwipanjang,1,shape_18770906,MJT4135
4,t-MJT41136,everyday,Dago → Leuwipanjang,1,shape_18770906,MJT4136
4,t-MJT41137,everyday,Dago → Leuwipanjang,1,shape_18770906,MJT4137
4,t-MJT41138,everyday,Dago → Leuwipanjang,1,shape_18770906,MJT4138
4,t-MJT41139,everyday,Dago → Leuwipanjang,1,shape_18770906,MJT4139
4,t-MJT41140,everyday,Dago → Leuwipanjang,1,shape_18770906,MJT4140
5,t-MJT501,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT502,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT503,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT504,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT505,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT506,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT507,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT508,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT509,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5010,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5011,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5012,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5013,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5014,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5015,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5016,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5017,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5018,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5019,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5020,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5021,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5022,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5023,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5024,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5025,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5026,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5027,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5028,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5029,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5030,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5031,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5032,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5033,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5034,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5035,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5036,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5037,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5038,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5039,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5040,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5041,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5042,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5043,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5044,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5045,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5046,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5047,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5048,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5049,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5050,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5051,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5052,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5053,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5054,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5055,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5056,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5057,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5058,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5059,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5060,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5061,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5062,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5063,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5064,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5065,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5066,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5067,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5068,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5069,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5070,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5071,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5072,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5073,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5074,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5075,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5076,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5077,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5078,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5079,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5080,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5081,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5082,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5083,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5084,everyday,Dipatiukur → Jatinangor,0,shape_15660998,
5,t-MJT5185,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT5186,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT5187,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT5188,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT5189,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT5190,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT5191,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT5192,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT5193,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT5194,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT5195,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT5196,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT5197,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT5198,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT5199,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51100,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51101,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51102,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51103,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51104,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51105,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51106,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51107,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51108,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51109,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51110,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51111,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51112,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51113,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51114,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51115,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51116,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51117,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51118,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51119,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51120,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51121,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51122,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51123,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51124,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51125,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51126,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51127,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51128,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51129,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51130,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51131,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51132,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51133,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51134,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51135,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51136,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51137,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51138,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51139,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51140,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51141,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51142,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51143,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51144,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51145,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51146,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51147,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51148,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51149,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51150,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51151,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51152,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51153,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51154,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51155,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51156,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51157,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51158,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51159,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51160,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51161,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51162,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51163,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51164,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51165,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51166,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51167,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
5,t-MJT51168,everyday,Jatinangor → Dipatiukur,1,shape_14364569,
6,t-MJT601,everyday,Leuwipanjang → Majalaya,0,shape_18771078,
6,t-MJT602,everyday,Leuwipanjang → Majalaya,0,shape_18771078,
6,t-MJT603,everyday,Leuwipanjang → Majalaya,0,shape_18771078,
6,t-MJT604,everyday,Leuwipanjang → Majalaya,0,shape_18771078,
6,t-MJT605,everyday,Leuwipanjang → Majalaya,0,shape_18771078,
6,t-MJT606,everyday,Leuwipanjang → Majalaya,0,shape_18771078,
6,t-MJT607,everyday,Leuwipanjang → Majalaya,0,shape_18771078,
6,t-MJT608,everyday,Leuwipanjang → Majalaya,0,shape_18771078,
6,t-MJT609,everyday,Leuwipanjang → Majalaya,0,shape_18771078,
6,t-MJT6010,everyday,Leuwipanjang → Majalaya,0,shape_18771078,
6,t-MJT6011,everyday,Leuwipanjang → Majalaya,0,shape_18771078,
6,t-MJT6012,everyday,Leuwipanjang → Majalaya,0,shape_18771078,
6,t-MJT6013,everyday,Leuwipanjang → Majalaya,0,shape_18771078,
6,t-MJT6014,everyday,Leuwipanjang → Majalaya,0,shape_18771078,
6,t-MJT6015,everyday,Leuwipanjang → Majalaya,0,shape_18771078,
6,t-MJT6016,everyday,Leuwipanjang → Majalaya,0,shape_18771078,
6,t-MJT6117,everyday,Majalaya → Leuwipanjang,1,shape_18771079,
6,t-MJT6118,everyday,Majalaya → Leuwipanjang,1,shape_18771079,
6,t-MJT6119,everyday,Majalaya → Leuwipanjang,1,shape_18771079,
6,t-MJT6120,everyday,Majalaya → Leuwipanjang,1,shape_18771079,
6,t-MJT6121,everyday,Majalaya → Leuwipanjang,1,shape_18771079,
6,t-MJT6122,everyday,Majalaya → Leuwipanjang,1,shape_18771079,
6,t-MJT6123,everyday,Majalaya → Leuwipanjang,1,shape_18771079,
6,t-MJT6124,everyday,Majalaya → Leuwipanjang,1,shape_18771079,
6,t-MJT6125,everyday,Majalaya → Leuwipanjang,1,shape_18771079,
6,t-MJT6126,everyday,Majalaya → Leuwipanjang,1,shape_18771079,
6,t-MJT6127,everyday,Majalaya → Leuwipanjang,1,shape_18771079,
6,t-MJT6128,everyday,Majalaya → Leuwipanjang,1,shape_18771079,
6,t-MJT6129,everyday,Majalaya → Leuwipanjang,1,shape_18771079,
6,t-MJT6130,everyday,Majalaya → Leuwipanjang,1,shape_18771079,
6,t-MJT6131,everyday,Majalaya → Leuwipanjang,1,shape_18771079,
6,t-MJT6132,everyday,Majalaya → Leuwipanjang,1,shape_18771079,
